week;year;GID;name;pos;team;h/a;oppt;fd points;fd salary
15;2015;6163;Dan Carpenter;PK;buf;a;was;5;4700
15;2015;6211;Caleb Sturgis;PK;phi;h;ari;5;4700
15;2015;6209;Dustin Hopkins;PK;was;h;buf;5;4500
15;2015;6159;Matt Prater;PK;det;a;nor;5;4500
15;2015;6037;Adam Vinatieri;PK;ind;h;hou;4;4700
15;2015;6227;Brandon McManus;PK;den;a;pit;3;4800
15;2015;6016;Phil Dawson;PK;sfo;h;cin;2;4600
15;2015;6237;Andrew Franks;PK;mia;a;sdg;2;4600
15;2015;6206;Justin Tucker;PK;bal;h;kan;2;4500
16;2015;6204;Blair Walsh;PK;min;h;nyg;23;4600
16;2015;6096;Robbie Gould;PK;chi;a;tam;16;4700
16;2015;6159;Matt Prater;PK;det;h;sfo;14;4500
16;2015;6233;Josh Lambo;PK;sdg;a;oak;10;4600
16;2015;6095;Nick Novak;PK;hou;a;ten;10;4500
16;2015;6064;Shayne Graham;PK;atl;h;car;10;4700
16;2015;6206;Justin Tucker;PK;bal;h;pit;10;4500
16;2015;6098;Stephen Gostkowski;PK;nwe;a;nyj;9;5200
16;2015;6203;Randy Bullock;PK;nyj;h;nwe;9;4700
16;2015;6048;Sebastian Janikowski;PK;oak;h;sdg;9;4700
16;2015;6227;Brandon McManus;PK;den;h;cin;8;4800
16;2015;6208;Kai Forbath;PK;nor;h;jac;8;4500
16;2015;6229;Chandler Catanzaro;PK;ari;h;gnb;8;4900
16;2015;6232;Travis Coons;PK;cle;a;kan;8;4500
16;2015;6172;Graham Gano;PK;car;a;atl;8;4800
16;2015;6194;Dan Bailey;PK;dal;a;buf;7;4600
16;2015;6093;Mike Nugent;PK;cin;a;den;7;4800
16;2015;6016;Phil Dawson;PK;sfo;a;det;6;4700
16;2015;6224;Cairo Santos;PK;kan;h;cle;6;4700
16;2015;6211;Caleb Sturgis;PK;phi;h;was;6;4700
16;2015;6209;Dustin Hopkins;PK;was;a;phi;6;4500
16;2015;6205;Greg Zuerlein;PK;stl;a;sea;6;4500
16;2015;6237;Andrew Franks;PK;mia;h;ind;6;4600
16;2015;6225;Chris Boswell;PK;pit;a;bal;5;5000
16;2015;6079;Josh Brown;PK;nyg;a;min;5;4700
16;2015;6167;Steven Hauschka;PK;sea;h;stl;5;5100
16;2015;6037;Adam Vinatieri;PK;ind;a;mia;4;4800
16;2015;6163;Dan Carpenter;PK;buf;h;dal;4;4700
16;2015;6166;Connor Barth;PK;tam;h;chi;3;4700
16;2015;6236;Jason Myers;PK;jac;a;nor;1;4700
16;2015;6169;Ryan Succop;PK;ten;h;hou;0;4500
16;2015;6104;Mason Crosby;PK;gnb;a;ari;0;4800
17;2015;6095;Nick Novak;PK;hou;h;jac;16;4600
17;2015;6167;Steven Hauschka;PK;sea;a;ari;16;5000
17;2015;6037;Adam Vinatieri;PK;ind;h;ten;15;4900
17;2015;6016;Phil Dawson;PK;sfo;h;stl;13;4800
17;2015;6079;Josh Brown;PK;nyg;h;phi;13;4600
17;2015;6206;Justin Tucker;PK;bal;a;cin;13;4600
17;2015;6232;Travis Coons;PK;cle;h;pit;12;4600
17;2015;6233;Josh Lambo;PK;sdg;a;den;11;4500
17;2015;6163;Dan Carpenter;PK;buf;h;nyj;11;4600
17;2015;6205;Greg Zuerlein;PK;stl;a;sfo;11;4500
17;2015;6227;Brandon McManus;PK;den;h;sdg;10;4700
17;2015;6209;Dustin Hopkins;PK;was;a;dal;10;4500
17;2015;6208;Kai Forbath;PK;nor;a;atl;9;4600
17;2015;6096;Robbie Gould;PK;chi;h;det;9;4600
17;2015;6172;Graham Gano;PK;car;h;tam;9;4900
17;2015;6204;Blair Walsh;PK;min;a;gnb;8;4500
17;2015;6225;Chris Boswell;PK;pit;a;cle;8;4900
17;2015;6093;Mike Nugent;PK;cin;h;bal;8;4900
17;2015;6104;Mason Crosby;PK;gnb;h;min;8;4600
17;2015;6237;Andrew Franks;PK;mia;h;nwe;8;4700
17;2015;6159;Matt Prater;PK;det;a;chi;8;4600
17;2015;6236;Jason Myers;PK;jac;a;hou;7;4600
17;2015;6169;Ryan Succop;PK;ten;a;ind;7;4500
17;2015;6064;Shayne Graham;PK;atl;h;nor;7;4800
17;2015;6211;Caleb Sturgis;PK;phi;a;nyg;5;4800
17;2015;6203;Randy Bullock;PK;nyj;a;buf;5;4800
17;2015;6048;Sebastian Janikowski;PK;oak;a;kan;5;4500
17;2015;6098;Stephen Gostkowski;PK;nwe;a;mia;4;5200
17;2015;6166;Connor Barth;PK;tam;a;car;4;4700
17;2015;6224;Cairo Santos;PK;kan;h;oak;3.12;4800
17;2015;6194;Dan Bailey;PK;dal;h;was;3;4500
17;2015;6229;Chandler Catanzaro;PK;ari;h;sea;0;4900
1;2016;6194;Dan Bailey;PK;dal;h;nyg;17;4800
1;2016;6204;Blair Walsh;PK;min;a;ten;16;4700
1;2016;6098;Stephen Gostkowski;PK;nwe;a;ari;14;5000
1;2016;6236;Jason Myers;PK;jac;h;gnb;13;4500
1;2016;6037;Adam Vinatieri;PK;ind;h;det;12;4800
1;2016;6093;Mike Nugent;PK;cin;a;nyj;12;4600
1;2016;6239;Wil Lutz;PK;nor;h;oak;11;0
1;2016;6095;Nick Novak;PK;hou;h;chi;11;4500
1;2016;6120;Nick Folk;PK;nyj;h;cin;11;4500
1;2016;6209;Dustin Hopkins;PK;was;h;pit;11;4500
1;2016;6071;Matt Bryant;PK;atl;h;tam;10;4500
1;2016;6224;Cairo Santos;PK;kan;h;sdg;10;4800
1;2016;6233;Josh Lambo;PK;sdg;a;kan;9;4500
1;2016;6225;Chris Boswell;PK;pit;a;was;9;4600
1;2016;6172;Graham Gano;PK;car;a;den;9;4800
1;2016;6211;Caleb Sturgis;PK;phi;h;cle;9;4700
1;2016;6104;Mason Crosby;PK;gnb;a;jac;9;4700
1;2016;6206;Justin Tucker;PK;bal;h;buf;9;4900
1;2016;6159;Matt Prater;PK;det;a;ind;8;4600
1;2016;6238;Roberto Aguayo;PK;tam;a;atl;8;4500
1;2016;6048;Sebastian Janikowski;PK;oak;a;nor;8;4600
1;2016;6167;Steven Hauschka;PK;sea;h;mia;6;4800
1;2016;6237;Andrew Franks;PK;mia;a;sea;5;4500
1;2016;6016;Phil Dawson;PK;sfo;h;lar;4;4600
1;2016;6169;Ryan Succop;PK;ten;h;min;4;4500
1;2016;6219;Patrick Murray;PK;cle;a;phi;4;4500
1;2016;6227;Brandon McManus;PK;den;h;car;3;4700
1;2016;6229;Chandler Catanzaro;PK;ari;h;nwe;3;4900
1;2016;6166;Connor Barth;PK;chi;a;hou;2;4600
1;2016;6203;Randy Bullock;PK;nyg;a;dal;2;4800
1;2016;6163;Dan Carpenter;PK;buf;a;bal;1;4600
1;2016;6205;Greg Zuerlein;PK;lar;a;sfo;0;4500
2;2016;6172;Graham Gano;PK;car;h;sfo;18;4900
2;2016;6227;Brandon McManus;PK;den;h;ind;15;4700
2;2016;6224;Cairo Santos;PK;kan;a;hou;15;4800
2;2016;6206;Justin Tucker;PK;bal;a;cle;15;4800
2;2016;6095;Nick Novak;PK;hou;h;kan;14;4600
2;2016;6120;Nick Folk;PK;nyj;a;buf;13;4500
2;2016;6211;Caleb Sturgis;PK;phi;a;chi;13;4700
2;2016;6229;Chandler Catanzaro;PK;ari;h;tam;11;4900
2;2016;6037;Adam Vinatieri;PK;ind;a;den;11;4700
2;2016;6079;Josh Brown;PK;nyg;h;nor;11;0
2;2016;6209;Dustin Hopkins;PK;was;h;dal;11;4500
2;2016;6093;Mike Nugent;PK;cin;a;pit;10;4600
2;2016;6205;Greg Zuerlein;PK;lar;h;sea;10;4500
2;2016;6194;Dan Bailey;PK;dal;a;was;9;4700
2;2016;6071;Matt Bryant;PK;atl;a;oak;9;4800
2;2016;6016;Phil Dawson;PK;sfo;a;car;9;4600
2;2016;6233;Josh Lambo;PK;sdg;h;jac;8;4500
2;2016;6239;Wil Lutz;PK;nor;a;nyg;8;4500
2;2016;6159;Matt Prater;PK;det;h;ten;8;4600
2;2016;6098;Stephen Gostkowski;PK;nwe;h;mia;7;5200
2;2016;6225;Chris Boswell;PK;pit;h;cin;7;4600
2;2016;6163;Dan Carpenter;PK;buf;h;nyj;7;4600
2;2016;6204;Blair Walsh;PK;min;h;gnb;6;4700
2;2016;6237;Andrew Franks;PK;mia;a;nwe;6;4500
2;2016;6169;Ryan Succop;PK;ten;a;det;5;4500
2;2016;6048;Sebastian Janikowski;PK;oak;h;atl;4;4600
2;2016;6167;Steven Hauschka;PK;sea;a;lar;3;4800
2;2016;6236;Jason Myers;PK;jac;a;sdg;2;4500
2;2016;6166;Connor Barth;PK;chi;h;phi;2;4600
2;2016;6219;Patrick Murray;PK;cle;h;bal;2;4500
2;2016;6104;Mason Crosby;PK;gnb;a;min;2;4700
2;2016;6238;Roberto Aguayo;PK;tam;a;ari;1;4500
3;2016;6209;Dustin Hopkins;PK;was;a;nyg;19;4500
3;2016;6206;Justin Tucker;PK;bal;a;jac;17;4800
3;2016;6167;Steven Hauschka;PK;sea;h;sfo;13;5100
3;2016;6230;Cody Parkey;PK;cle;a;mia;12;0
3;2016;6159;Matt Prater;PK;det;a;gnb;12;4600
3;2016;6233;Josh Lambo;PK;sdg;a;ind;11;4500
3;2016;6104;Mason Crosby;PK;gnb;h;det;11;4700
3;2016;6163;Dan Carpenter;PK;buf;h;ari;10;4600
3;2016;6211;Caleb Sturgis;PK;phi;h;pit;10;4700
3;2016;6071;Matt Bryant;PK;atl;a;nor;9;4700
3;2016;6098;Stephen Gostkowski;PK;nwe;h;hou;9;5000
3;2016;6079;Josh Brown;PK;nyg;h;was;9;4700
3;2016;6205;Greg Zuerlein;PK;lar;a;tam;9;4500
3;2016;6194;Dan Bailey;PK;dal;h;chi;8;4700
3;2016;6239;Wil Lutz;PK;nor;h;atl;8;4500
3;2016;6037;Adam Vinatieri;PK;ind;h;sdg;8;4700
3;2016;6048;Sebastian Janikowski;PK;oak;a;ten;7;4600
3;2016;6236;Jason Myers;PK;jac;h;bal;6;4500
3;2016;6204;Blair Walsh;PK;min;a;car;6;4700
3;2016;6229;Chandler Catanzaro;PK;ari;a;buf;6;4900
3;2016;6224;Cairo Santos;PK;kan;h;nyj;6;5000
3;2016;6237;Andrew Franks;PK;mia;h;cle;6;4500
3;2016;6227;Brandon McManus;PK;den;a;cin;5;4700
3;2016;6166;Connor Barth;PK;chi;a;dal;5;4600
3;2016;6172;Graham Gano;PK;car;h;min;5;4900
3;2016;6093;Mike Nugent;PK;cin;h;den;5;4600
3;2016;6016;Phil Dawson;PK;sfo;a;sea;4;4600
3;2016;6169;Ryan Succop;PK;ten;h;oak;4;4500
3;2016;6225;Chris Boswell;PK;pit;a;phi;4;4600
3;2016;6120;Nick Folk;PK;nyj;a;kan;3;4500
3;2016;6238;Roberto Aguayo;PK;tam;h;lar;2;4500
3;2016;6095;Nick Novak;PK;hou;a;nwe;0;4600
4;2016;6093;Mike Nugent;PK;cin;h;mia;19;4500
4;2016;6236;Jason Myers;PK;jac;h;ind;14;4500
4;2016;6071;Matt Bryant;PK;atl;h;car;14;4600
4;2016;6037;Adam Vinatieri;PK;ind;a;jac;12;4800
4;2016;6095;Nick Novak;PK;hou;h;ten;12;4500
4;2016;6163;Dan Carpenter;PK;buf;a;nwe;12;4500
4;2016;6233;Josh Lambo;PK;sdg;h;nor;11;4500
4;2016;6230;Cody Parkey;PK;cle;a;was;11;4500
4;2016;6167;Steven Hauschka;PK;sea;a;nyj;11;4800
4;2016;6227;Brandon McManus;PK;den;a;tam;9;4800
4;2016;6169;Ryan Succop;PK;ten;a;hou;9;4500
4;2016;6209;Dustin Hopkins;PK;was;h;cle;8;4500
4;2016;6159;Matt Prater;PK;det;a;chi;8;4700
4;2016;6206;Justin Tucker;PK;bal;h;oak;8;5100
4;2016;6204;Blair Walsh;PK;min;h;nyg;7;4500
4;2016;6229;Chandler Catanzaro;PK;ari;h;lar;7;4600
4;2016;6172;Graham Gano;PK;car;a;atl;7;4800
4;2016;6194;Dan Bailey;PK;dal;a;sfo;6;4600
4;2016;6239;Wil Lutz;PK;nor;a;sdg;5;4500
4;2016;6016;Phil Dawson;PK;sfo;h;dal;5;4500
4;2016;6120;Nick Folk;PK;nyj;h;sea;5;4500
4;2016;6166;Connor Barth;PK;chi;h;det;5;4500
4;2016;6225;Chris Boswell;PK;pit;h;kan;5;4800
4;2016;6079;Josh Brown;PK;nyg;a;min;5;4800
4;2016;6205;Greg Zuerlein;PK;lar;a;ari;5;4500
4;2016;6048;Sebastian Janikowski;PK;oak;a;bal;4;4700
4;2016;6224;Cairo Santos;PK;kan;a;pit;2;4900
4;2016;6237;Andrew Franks;PK;mia;a;cin;1;4500
4;2016;6238;Roberto Aguayo;PK;tam;h;den;1;4500
4;2016;6098;Stephen Gostkowski;PK;nwe;h;buf;0;5200
5;2016;6037;Adam Vinatieri;PK;ind;h;chi;23;4700
5;2016;6048;Sebastian Janikowski;PK;oak;h;sdg;17;4800
5;2016;6205;Greg Zuerlein;PK;lar;h;buf;15;4600
5;2016;6211;Caleb Sturgis;PK;phi;a;det;14;4700
5;2016;6227;Brandon McManus;PK;den;h;atl;12;4700
5;2016;6071;Matt Bryant;PK;atl;a;den;12;4800
5;2016;6166;Connor Barth;PK;chi;a;ind;12;4500
5;2016;6079;Josh Brown;PK;nyg;a;gnb;12;4800
5;2016;6104;Mason Crosby;PK;gnb;h;nyg;12;4500
5;2016;6238;Roberto Aguayo;PK;tam;a;car;9;4500
5;2016;6120;Nick Folk;PK;nyj;a;pit;8;4500
5;2016;6225;Chris Boswell;PK;pit;h;nyj;8;4700
5;2016;6233;Josh Lambo;PK;sdg;a;oak;7;4600
5;2016;6204;Blair Walsh;PK;min;h;hou;7;4600
5;2016;6229;Chandler Catanzaro;PK;ari;a;sfo;7;4700
5;2016;6098;Stephen Gostkowski;PK;nwe;a;cle;7;5100
5;2016;6095;Nick Novak;PK;hou;a;min;7;4600
5;2016;6169;Ryan Succop;PK;ten;a;mia;7;4500
5;2016;6163;Dan Carpenter;PK;buf;a;lar;6;4600
5;2016;6159;Matt Prater;PK;det;h;phi;6;4600
5;2016;6237;Andrew Franks;PK;mia;h;ten;5;4500
5;2016;6194;Dan Bailey;PK;dal;h;cin;4;4700
5;2016;6209;Dustin Hopkins;PK;was;a;bal;4;4800
5;2016;6206;Justin Tucker;PK;bal;h;was;4;5000
5;2016;6016;Phil Dawson;PK;sfo;h;ari;3;4600
5;2016;6172;Graham Gano;PK;car;h;tam;2;4900
5;2016;6093;Mike Nugent;PK;cin;a;dal;2;4600
5;2016;6230;Cody Parkey;PK;cle;h;nwe;1;4500
6;2016;6194;Dan Bailey;PK;dal;a;gnb;13;4800
6;2016;6233;Josh Lambo;PK;sdg;h;den;13;4500
6;2016;6239;Wil Lutz;PK;nor;h;car;13;4500
6;2016;6016;Phil Dawson;PK;sfo;a;buf;12;4500
6;2016;6037;Adam Vinatieri;PK;ind;a;hou;12;5200
6;2016;6237;Andrew Franks;PK;mia;h;pit;12;4600
6;2016;6209;Dustin Hopkins;PK;was;h;phi;11;4900
6;2016;6104;Mason Crosby;PK;gnb;h;dal;11;4600
6;2016;6206;Justin Tucker;PK;bal;a;nyg;11;4900
6;2016;6098;Stephen Gostkowski;PK;nwe;h;cin;10;5000
6;2016;6166;Connor Barth;PK;chi;h;jac;10;4500
6;2016;6163;Dan Carpenter;PK;buf;h;sfo;10;4700
6;2016;6167;Steven Hauschka;PK;sea;h;atl;10;4800
6;2016;6224;Cairo Santos;PK;kan;a;oak;9;4700
6;2016;6079;Josh Brown;PK;nyg;h;bal;9;4700
6;2016;6230;Cody Parkey;PK;cle;a;ten;9;4500
6;2016;6227;Brandon McManus;PK;den;a;sdg;8;4800
6;2016;6095;Nick Novak;PK;hou;h;ind;8;4500
6;2016;6211;Caleb Sturgis;PK;phi;a;was;8;4900
6;2016;6172;Graham Gano;PK;car;a;nor;7;5000
6;2016;6159;Matt Prater;PK;det;h;lar;7;4700
6;2016;6071;Matt Bryant;PK;atl;a;sea;6;4600
6;2016;6236;Jason Myers;PK;jac;a;chi;5;4600
6;2016;6093;Mike Nugent;PK;cin;a;nwe;5;4500
6;2016;6048;Sebastian Janikowski;PK;oak;h;kan;5;4700
6;2016;6229;Chandler Catanzaro;PK;ari;h;nyj;4;4600
6;2016;6169;Ryan Succop;PK;ten;h;cle;4;4500
6;2016;6205;Greg Zuerlein;PK;lar;a;det;4;4500
6;2016;6120;Nick Folk;PK;nyj;a;ari;3;4500
6;2016;6225;Chris Boswell;PK;pit;a;mia;1;4800
7;2016;6048;Sebastian Janikowski;PK;oak;a;jac;18;4600
7;2016;6233;Josh Lambo;PK;sdg;a;atl;17;4600
7;2016;6206;Justin Tucker;PK;bal;a;nyj;14;5000
7;2016;6071;Matt Bryant;PK;atl;h;sdg;13;4700
7;2016;6225;Chris Boswell;PK;pit;h;nwe;12;4700
7;2016;6236;Jason Myers;PK;jac;h;oak;11;4500
7;2016;6095;Nick Novak;PK;hou;a;den;11;4600
7;2016;6037;Adam Vinatieri;PK;ind;a;ten;10;4900
7;2016;6169;Ryan Succop;PK;ten;h;ind;10;4500
7;2016;6224;Cairo Santos;PK;kan;h;nor;10;4800
7;2016;6238;Roberto Aguayo;PK;tam;a;sfo;10;4500
7;2016;6227;Brandon McManus;PK;den;h;hou;9;4700
7;2016;6104;Mason Crosby;PK;gnb;h;chi;9;4700
7;2016;6159;Matt Prater;PK;det;h;was;9;4600
7;2016;6229;Chandler Catanzaro;PK;ari;h;sea;8;4700
7;2016;6237;Andrew Franks;PK;mia;h;buf;8;4500
7;2016;6211;Caleb Sturgis;PK;phi;h;min;7;4800
7;2016;6167;Steven Hauschka;PK;sea;a;ari;7;4800
7;2016;6093;Mike Nugent;PK;cin;h;cle;7;4600
7;2016;6120;Nick Folk;PK;nyj;h;bal;6;4600
7;2016;6204;Blair Walsh;PK;min;a;phi;5;4600
7;2016;6016;Phil Dawson;PK;sfo;h;tam;5;4700
7;2016;6096;Robbie Gould;PK;nyg;a;lar;5;0
7;2016;6230;Cody Parkey;PK;cle;a;cin;5;4500
7;2016;6163;Dan Carpenter;PK;buf;a;mia;5;4600
7;2016;6209;Dustin Hopkins;PK;was;a;det;5;5000
7;2016;6166;Connor Barth;PK;chi;a;gnb;4;4500
7;2016;6205;Greg Zuerlein;PK;lar;h;nyg;4;4600
7;2016;6239;Wil Lutz;PK;nor;a;kan;3;4500
7;2016;6098;Stephen Gostkowski;PK;nwe;a;pit;3;5100
8;2016;6239;Wil Lutz;PK;nor;h;sea;16;4500
8;2016;6172;Graham Gano;PK;car;h;ari;15;4700
8;2016;6098;Stephen Gostkowski;PK;nwe;a;buf;13;4900
8;2016;6224;Cairo Santos;PK;kan;a;ind;13;4600
8;2016;6211;Caleb Sturgis;PK;phi;a;dal;13;4600
8;2016;6194;Dan Bailey;PK;dal;h;phi;12;4700
8;2016;6169;Ryan Succop;PK;ten;h;jac;12;4500
8;2016;6071;Matt Bryant;PK;atl;h;gnb;10;4800
8;2016;6209;Dustin Hopkins;PK;was;a;cin;10;4900
8;2016;6227;Brandon McManus;PK;den;h;sdg;9;4800
8;2016;6230;Cody Parkey;PK;cle;h;nyj;9;4500
8;2016;6167;Steven Hauschka;PK;sea;a;nor;9;4800
8;2016;6095;Nick Novak;PK;hou;h;det;8;4500
8;2016;6166;Connor Barth;PK;chi;h;min;8;4600
8;2016;6159;Matt Prater;PK;det;a;hou;8;4500
8;2016;6120;Nick Folk;PK;nyj;a;cle;7;4600
8;2016;6104;Mason Crosby;PK;gnb;a;atl;6;4600
8;2016;6048;Sebastian Janikowski;PK;oak;a;tam;6;4800
8;2016;6163;Dan Carpenter;PK;buf;h;nwe;5;4500
8;2016;6238;Roberto Aguayo;PK;tam;h;oak;5;4500
8;2016;6204;Blair Walsh;PK;min;a;chi;4;4500
8;2016;6093;Mike Nugent;PK;cin;h;was;3;4600
8;2016;6236;Jason Myers;PK;jac;a;ten;2;4600
8;2016;6229;Chandler Catanzaro;PK;ari;a;car;2;4500
8;2016;6037;Adam Vinatieri;PK;ind;h;kan;2;5100
8;2016;6233;Josh Lambo;PK;sdg;a;den;1;4500
9;2016;6071;Matt Bryant;PK;atl;a;tam;16;4900
9;2016;6224;Cairo Santos;PK;kan;h;jac;15;4700
9;2016;6159;Matt Prater;PK;det;a;min;15;4500
9;2016;6016;Phil Dawson;PK;sfo;h;nor;14;4500
9;2016;6233;Josh Lambo;PK;sdg;h;ten;13;4600
9;2016;6239;Wil Lutz;PK;nor;a;sfo;12;4500
9;2016;6048;Sebastian Janikowski;PK;oak;h;den;12;4600
9;2016;6227;Brandon McManus;PK;den;a;oak;11;4800
9;2016;6120;Nick Folk;PK;nyj;a;mia;11;4500
9;2016;6211;Caleb Sturgis;PK;phi;a;nyg;11;4700
9;2016;6237;Andrew Franks;PK;mia;h;nyj;9;4700
9;2016;6206;Justin Tucker;PK;bal;h;pit;9;4900
9;2016;6167;Steven Hauschka;PK;sea;h;buf;8;4900
9;2016;6104;Mason Crosby;PK;gnb;h;ind;8;4700
9;2016;6037;Adam Vinatieri;PK;ind;a;gnb;7;5000
9;2016;6172;Graham Gano;PK;car;a;lar;7;5100
9;2016;6194;Dan Bailey;PK;dal;a;cle;5;4800
9;2016;6169;Ryan Succop;PK;ten;a;sdg;5;4500
9;2016;6163;Dan Carpenter;PK;buf;a;sea;5;4600
9;2016;6204;Blair Walsh;PK;min;h;det;4;4600
9;2016;6096;Robbie Gould;PK;nyg;h;phi;4;4500
9;2016;6230;Cody Parkey;PK;cle;h;dal;4;4500
9;2016;6205;Greg Zuerlein;PK;lar;h;car;4;4500
9;2016;6236;Jason Myers;PK;jac;a;kan;2;4500
9;2016;6225;Chris Boswell;PK;pit;a;bal;2;4600
9;2016;6238;Roberto Aguayo;PK;tam;h;atl;2;4500
