week,year,name,team,opp,score,fg-made,fg-att,xp-made,xp-att,pts
7,14,Caleb Sturgis,MIA,@ CHI,W  27-14,2,4,3,3,9
7,14,Justin Tucker,BAL,vs ATL,W  29-7,2,2,3,3,9
7,14,Adam Vinatieri,IND,vs CIN,W  27-0,2,2,3,3,9
7,14,Mason Crosby,GB,vs CAR,W  38-17,1,1,5,5,8
7,14,Steven Hauschka,SEA,@ ,L 26-28,2,2,2,2,8
7,14,Nick Novak,SD,vs KC,L 20-23,2,2,2,2,8
7,14,Dan Bailey,DAL,vs NYG,W  31-21,1,1,4,4,7
7,14,Sebastian Janikowski,OAK,vs ARI,L 13-24,2,2,1,1,7
7,14,Chandler Catanzaro,ARI,@ OAK,W  24-13,1,1,3,3,6
7,14,Billy Cundiff,CLE,@ ,L 6-24,2,2,0,0,6
7,14,Brandon McManus,DEN,vs SF,W  42-17,0,0,6,6,6
7,14,Matt Prater,DET,vs NO,W  24-23,1,1,3,3,6
7,14,Josh Scobee,,vs CLE,W  24-6,1,1,3,3,6
7,14,Dan Carpenter,BUF,vs MIN,W  17-16,1,1,2,2,5
7,14,Phil Dawson,SF,@ DEN,L 17-42,1,2,2,2,5
7,14,Graham Gano,CAR,@ GB,L 17-38,1,1,2,2,5
7,14,Ryan Succop,TEN,@ WAS,L 17-19,1,1,2,2,5
7,14,Greg Zuerlein,,vs SEA,W  28-26,0,1,4,4,4
7,14,Josh Brown,NYG,@ DAL,L 21-31,0,0,3,3,3
7,14,Robbie Gould,CHI,vs MIA,L 14-27,0,0,2,2,2
7,14,Matt Bryant,ATL,@ BAL,L 7-29,0,1,1,1,1
8,14,Stephen Gostkowski,NE,vs CHI,W  51-23,3,3,6,6,15
8,14,Shayne Graham,NO,vs GB,W  44-23,3,3,5,5,14
8,14,Dan Carpenter,BUF,@ NYJ,W  43-23,3,3,4,5,13
8,14,Randy Bullock,HOU,@ TEN,W  30-16,3,3,3,3,12
8,14,Mason Crosby,GB,@ NO,L 23-44,3,3,2,2,11
8,14,Billy Cundiff,CLE,vs OAK,W  23-13,3,3,2,2,11
8,14,Matt Prater,DET,@ ATL,W  22-21,3,3,1,1,10
8,14,Cairo Santos,KC,vs ,W  34-7,2,2,4,4,10
8,14,Justin Tucker,BAL,@ CIN,L 24-27,3,3,1,1,10
8,14,Adam Vinatieri,IND,@ PIT,L 34-51,2,2,4,4,10
8,14,Graham Gano,CAR,vs SEA,L 9-13,3,3,0,0,9
8,14,Mike Nugent,CIN,vs BAL,W  27-24,2,2,3,3,9
8,14,Caleb Sturgis,MIA,@ ,W  27-13,2,2,3,3,9
8,14,Kai Forbath,WAS,@ DAL,W  20-17,2,2,2,2,8
8,14,Cody Parkey,PHI,@ ARI,L 20-24,2,2,2,2,8
8,14,Steven Hauschka,SEA,@ CAR,W  13-9,2,2,1,1,7
8,14,Sebastian Janikowski,OAK,@ CLE,L 13-23,2,2,1,1,7
8,14,Patrick Murray,TB,vs MIN,L 13-19,2,2,1,1,7
8,14,Josh Scobee,,vs MIA,L 13-27,2,3,1,1,7
8,14,Shaun Suisham,PIT,vs IND,W  51-34,0,0,7,7,7
8,14,Blair Walsh,MIN,@ TB,W  19-13,2,3,1,1,7
8,14,Chandler Catanzaro,ARI,vs PHI,W  24-20,1,1,3,3,6
8,14,Dan Bailey,DAL,vs WAS,L 17-20,1,1,2,2,5
8,14,Nick Folk,NYJ,vs BUF,L 23-43,1,1,2,2,5
8,14,Brandon McManus,DEN,vs SD,W  35-21,0,1,5,5,5
8,14,Ryan Succop,TEN,vs HOU,L 16-30,1,1,1,1,4
8,14,Matt Bryant,ATL,vs DET,L 21-22,0,0,3,3,3
8,14,Nick Novak,SD,@ DEN,L 21-35,0,0,3,3,3
8,14,Robbie Gould,CHI,@ NE,L 23-51,0,0,1,1,1
8,14,Greg Zuerlein,,@ KC,L 7-34,0,1,1,1,1
9,14,Adam Vinatieri,IND,@ NYG,W  40-24,4,4,4,4,16
9,14,Stephen Gostkowski,NE,vs DEN,W  43-21,3,3,4,4,13
9,14,Caleb Sturgis,MIA,vs SD,W  37-0,3,4,4,4,13
9,14,Steven Hauschka,SEA,vs OAK,W  30-24,3,4,3,3,12
9,14,Billy Cundiff,CLE,vs TB,W  22-17,3,3,1,1,10
9,14,Kai Forbath,WAS,@ MIN,L 26-29,2,2,2,2,8
9,14,Mike Nugent,CIN,vs ,W  33-23,1,1,4,4,7
9,14,Cody Parkey,PHI,@ HOU,W  31-21,1,1,4,4,7
9,14,Greg Zuerlein,,@ SF,W  13-10,2,2,1,1,7
9,14,Josh Brown,NYG,vs IND,L 24-40,1,1,3,3,6
9,14,Sebastian Janikowski,OAK,@ SEA,L 24-30,1,2,3,3,6
9,14,Cairo Santos,KC,vs NYJ,W  24-10,1,1,3,3,6
9,14,Dan Bailey,DAL,vs ARI,L 17-28,1,2,2,2,5
9,14,Patrick Murray,TB,@ CLE,L 17-22,1,3,2,2,5
9,14,Josh Scobee,,@ CIN,L 23-33,1,1,2,2,5
9,14,Shaun Suisham,PIT,vs BAL,W  43-23,0,0,5,5,5
9,14,Justin Tucker,BAL,@ PIT,L 23-43,1,1,2,2,5
9,14,Chandler Catanzaro,ARI,@ DAL,W  28-17,0,0,4,4,4
9,14,Phil Dawson,SF,vs ,L 10-13,1,2,1,1,4
9,14,Nick Folk,NYJ,@ KC,L 10-24,1,1,1,1,4
9,14,Graham Gano,CAR,vs NO,L 10-28,1,1,1,1,4
9,14,Shayne Graham,NO,@ CAR,W  28-10,0,0,4,4,4
9,14,Randy Bullock,HOU,vs PHI,L 21-31,0,1,3,3,3
9,14,Brandon McManus,DEN,@ NE,L 21-43,0,1,3,3,3
9,14,Blair Walsh,MIN,vs WAS,W  29-26,0,0,3,3,3
10,14,Matt Bryant,ATL,@ TB,W  27-17,4,4,1,1,13
10,14,Mason Crosby,GB,vs CHI,W  55-14,2,2,7,7,13
10,14,Brandon McManus,DEN,@ OAK,W  41-17,2,2,5,5,11
10,14,Caleb Sturgis,MIA,@ DET,L 16-20,3,3,1,1,10
10,14,Phil Dawson,SF,@ NO,W  27-24,2,2,3,3,9
10,14,Cody Parkey,PHI,vs CAR,W  45-21,1,1,6,6,9
10,14,Nick Folk,NYJ,vs PIT,W  20-13,2,3,2,2,8
10,14,Steven Hauschka,SEA,vs NYG,W  38-17,1,1,5,5,8
10,14,Matt Prater,DET,vs MIA,W  20-16,2,3,2,2,8
10,14,Dan Bailey,DAL,@ ,W  31-17,1,2,4,4,7
10,14,Dan Carpenter,BUF,vs KC,L 13-17,2,2,1,1,7
10,14,Chandler Catanzaro,ARI,vs ,W  31-14,1,2,4,4,7
10,14,Shaun Suisham,PIT,@ NYJ,L 13-20,2,3,1,1,7
10,14,Billy Cundiff,CLE,@ CIN,W  24-3,1,2,3,3,6
10,14,Shayne Graham,NO,vs SF,L 24-27,1,1,3,3,6
10,14,Josh Brown,NYG,@ SEA,L 17-38,1,1,2,2,5
10,14,Sebastian Janikowski,OAK,vs DEN,L 17-41,1,1,2,2,5
10,14,Patrick Murray,TB,vs ATL,L 17-27,1,1,2,2,5
10,14,Cairo Santos,KC,@ BUF,W  17-13,1,1,2,2,5
10,14,Graham Gano,CAR,@ PHI,L 21-45,0,0,3,3,3
10,14,Mike Nugent,CIN,vs CLE,L 3-24,1,1,0,0,3
10,14,Justin Tucker,BAL,vs TEN,W  21-7,0,0,3,3,3
10,14,Robbie Gould,CHI,@ GB,L 14-55,0,0,2,2,2
10,14,Greg Zuerlein,,@ ARI,L 14-31,0,0,2,2,2
10,14,Josh Scobee,,vs DAL,L 17-31,0,0,1,1,1
10,14,Ryan Succop,TEN,@ BAL,L 7-21,0,0,1,1,1
11,14,Greg Zuerlein,,vs DEN,W  22-7,5,5,1,1,16
11,14,Matt Bryant,ATL,@ CAR,W  19-17,4,4,1,1,13
11,14,Randy Bullock,HOU,@ CLE,W  23-7,3,4,2,2,11
11,14,Mason Crosby,GB,vs PHI,W  53-20,2,3,5,6,11
11,14,Phil Dawson,SF,@ NYG,W  16-10,3,3,1,1,10
11,14,Dan Carpenter,BUF,@ MIA,L 9-22,3,4,0,0,9
11,14,Patrick Murray,TB,@ WAS,W  27-7,2,2,3,3,9
11,14,Mike Nugent,CIN,@ NO,W  27-10,2,2,3,3,9
11,14,Shaun Suisham,PIT,@ TEN,W  27-24,2,2,3,3,9
11,14,Steven Hauschka,SEA,@ KC,L 20-24,2,2,2,2,8
11,14,Cody Parkey,PHI,@ GB,L 20-53,2,2,2,2,8
11,14,Caleb Sturgis,MIA,vs BUF,W  22-9,2,2,2,2,8
11,14,Adam Vinatieri,IND,vs NE,L 20-42,2,2,2,2,8
11,14,Nick Novak,SD,vs OAK,W  13-6,2,3,1,1,7
11,14,Blair Walsh,MIN,@ CHI,L 13-21,2,3,1,1,7
11,14,Stephen Gostkowski,NE,@ IND,W  42-20,0,0,6,6,6
11,14,Sebastian Janikowski,OAK,@ SD,L 6-13,2,2,0,0,6
11,14,Matt Prater,DET,@ ARI,L 6-14,2,2,0,0,6
11,14,Cairo Santos,KC,vs SEA,W  24-20,1,1,3,3,6
11,14,Ryan Succop,TEN,vs PIT,L 24-27,1,1,3,3,6
11,14,Graham Gano,CAR,vs ATL,L 17-19,1,3,2,2,5
11,14,Josh Brown,NYG,vs SF,L 10-16,1,1,1,1,4
11,14,Shayne Graham,NO,vs CIN,L 10-27,1,1,1,1,4
11,14,Robbie Gould,CHI,vs MIN,W  21-13,0,1,3,3,3
11,14,Chandler Catanzaro,ARI,vs DET,W  14-6,0,0,2,2,2
11,14,Billy Cundiff,CLE,vs HOU,L 7-23,0,1,1,1,1
11,14,Kai Forbath,WAS,vs TB,L 7-27,0,2,1,1,1
11,14,Brandon McManus,DEN,@ ,L 7-22,0,0,1,1,1
12,14,Cody Parkey,PHI,vs TEN,W  43-24,5,6,4,4,19
12,14,Billy Cundiff,CLE,@ ATL,W  26-24,4,5,2,2,14
12,14,Steven Hauschka,SEA,vs ARI,W  19-3,4,5,1,1,13
12,14,Adam Vinatieri,IND,vs ,W  23-3,3,3,2,2,11
12,14,Stephen Gostkowski,NE,vs DET,W  34-9,2,2,4,4,10
12,14,Justin Tucker,BAL,@ NO,W  34-27,2,2,4,4,10
12,14,Shayne Graham,NO,vs BAL,L 27-34,2,2,3,3,9
12,14,Nick Novak,SD,vs ,W  27-24,2,2,3,3,9
12,14,Matt Prater,DET,@ NE,L 9-34,3,4,0,0,9
12,14,Dan Carpenter,BUF,vs NYJ,W  38-3,1,1,5,5,8
12,14,Mike Nugent,CIN,@ HOU,W  22-13,2,2,2,2,8
12,14,Cairo Santos,KC,@ OAK,L 20-24,2,2,2,2,8
12,14,Dan Bailey,DAL,@ NYG,W  31-28,1,1,4,4,7
12,14,Randy Bullock,HOU,vs CIN,L 13-22,2,2,1,1,7
12,14,Kai Forbath,WAS,@ SF,L 13-17,2,2,1,1,7
12,14,Brandon McManus,DEN,vs MIA,W  39-36,1,2,4,4,7
12,14,Patrick Murray,TB,@ CHI,L 13-21,2,2,1,1,7
12,14,Blair Walsh,MIN,vs GB,L 21-24,2,2,1,1,7
12,14,Matt Bryant,ATL,vs CLE,L 24-26,1,1,3,3,6
12,14,Mason Crosby,GB,@ MIN,W  24-21,1,1,3,3,6
12,14,Sebastian Janikowski,OAK,vs KC,W  24-20,1,1,3,3,6
12,14,Ryan Succop,TEN,@ PHI,L 24-43,1,1,3,3,6
12,14,Greg Zuerlein,,@ SD,L 24-27,1,2,3,3,6
12,14,Phil Dawson,SF,vs WAS,W  17-13,1,1,2,2,5
12,14,Josh Brown,NYG,vs DAL,L 28-31,0,0,4,4,4
12,14,Caleb Sturgis,MIA,@ DEN,L 36-39,0,0,4,4,4
12,14,Chandler Catanzaro,ARI,@ SEA,L 3-19,1,2,0,0,3
12,14,Nick Folk,NYJ,@ BUF,L 3-38,1,1,0,0,3
12,14,Robbie Gould,CHI,vs TB,W  21-13,0,1,3,3,3
12,14,Josh Scobee,,@ IND,L 3-23,1,1,0,0,3
13,14,Connor Barth,DEN,@ KC,W  29-16,5,5,2,2,17
13,14,Matt Bryant,ATL,vs ARI,W  29-18,5,5,2,2,17
13,14,Cody Parkey,PHI,@ DAL,W  33-10,4,4,3,3,15
13,14,Justin Tucker,BAL,vs SD,L 33-34,4,4,3,3,15
13,14,Dan Carpenter,BUF,vs CLE,W  26-10,4,5,2,2,14
13,14,Mason Crosby,GB,vs NE,W  26-21,4,5,2,2,14
13,14,Steven Hauschka,SEA,@ SF,W  19-3,4,4,1,1,13
13,14,Nick Novak,SD,@ BAL,W  34-33,2,2,4,4,10
13,14,Matt Prater,DET,vs CHI,W  34-17,2,2,4,4,10
13,14,Caleb Sturgis,MIA,@ NYJ,W  16-13,3,4,1,1,10
13,14,Shaun Suisham,PIT,vs NO,L 32-35,3,4,1,1,10
13,14,Greg Zuerlein,,vs OAK,W  52-0,1,1,7,7,10
13,14,Randy Bullock,HOU,vs TEN,W  45-21,1,2,6,6,9
13,14,Kai Forbath,WAS,@ IND,L 27-49,2,2,3,3,9
13,14,Nick Folk,NYJ,vs MIA,L 13-16,2,4,1,1,7
13,14,Graham Gano,CAR,@ MIN,L 13-31,2,2,1,1,7
13,14,Patrick Murray,TB,vs CIN,L 13-14,2,2,1,1,7
13,14,Josh Scobee,,vs NYG,W  25-24,2,2,1,1,7
13,14,Adam Vinatieri,IND,vs WAS,W  49-27,0,0,7,7,7
13,14,Blair Walsh,MIN,vs CAR,W  31-13,1,1,4,4,7
13,14,Josh Brown,NYG,@ ,L 24-25,1,2,3,3,6
13,14,Robbie Gould,CHI,@ DET,L 17-34,1,1,2,2,5
13,14,Shayne Graham,NO,@ PIT,W  35-32,0,0,5,5,5
13,14,Dan Bailey,DAL,vs PHI,L 10-33,1,1,1,1,4
13,14,Chandler Catanzaro,ARI,@ ATL,L 18-29,1,1,1,1,4
13,14,Billy Cundiff,CLE,@ BUF,L 10-26,1,2,1,1,4
13,14,Cairo Santos,KC,vs DEN,L 16-29,1,1,1,1,4
13,14,Phil Dawson,SF,vs SEA,L 3-19,1,1,0,0,3
13,14,Stephen Gostkowski,NE,@ GB,L 21-26,0,1,3,3,3
13,14,Ryan Succop,TEN,@ HOU,L 21-45,0,0,3,3,3
13,14,Mike Nugent,CIN,@ TB,W  14-13,0,0,2,2,2
14,14,Josh Brown,NYG,@ TEN,W  36-7,5,5,3,3,18
14,14,Nick Folk,NYJ,@ MIN,L 24-30,5,5,1,1,16
14,14,Mason Crosby,GB,vs ATL,W  43-37,3,3,4,5,13
14,14,Dan Bailey,DAL,@ CHI,W  41-28,2,2,5,5,11
14,14,Graham Gano,CAR,@ NO,W  41-10,2,2,5,5,11
14,14,Stephen Gostkowski,NE,@ SD,W  23-14,3,3,2,2,11
14,14,Matt Prater,DET,vs TB,W  34-17,2,2,4,4,10
14,14,Shaun Suisham,PIT,@ CIN,W  42-21,2,2,4,4,10
14,14,Randy Bullock,HOU,@ ,W  27-13,2,2,3,3,9
14,14,Chandler Catanzaro,ARI,vs KC,W  17-14,3,5,0,0,9
14,14,Matt Bryant,ATL,@ GB,L 37-43,1,2,4,4,7
14,14,Phil Dawson,SF,@ OAK,L 13-24,2,3,1,1,7
14,14,Josh Scobee,,vs HOU,L 13-27,2,2,1,1,7
14,14,Caleb Sturgis,MIA,vs BAL,L 13-28,2,2,1,1,7
14,14,Adam Vinatieri,IND,@ CLE,W  25-24,2,2,1,1,7
14,14,Connor Barth,DEN,vs BUF,W  24-17,1,1,3,3,6
14,14,Billy Cundiff,CLE,vs IND,L 24-25,1,2,3,3,6
14,14,Steven Hauschka,SEA,@ PHI,W  24-14,1,1,3,3,6
14,14,Sebastian Janikowski,OAK,vs SF,W  24-13,1,1,3,3,6
14,14,Blair Walsh,MIN,vs NYJ,W  30-24,1,3,3,3,6
14,14,Dan Carpenter,BUF,@ DEN,L 17-24,1,1,2,2,5
14,14,Patrick Murray,TB,@ DET,L 17-34,1,1,2,2,5
14,14,Shayne Graham,NO,vs CAR,L 10-41,1,2,1,1,4
14,14,Justin Tucker,BAL,@ MIA,W  28-13,0,0,4,4,4
14,14,Greg Zuerlein,,@ WAS,W  24-0,1,3,1,2,4
14,14,Mike Nugent,CIN,vs PIT,L 21-42,0,0,3,3,3
14,14,Jay Feely,CHI,vs DAL,L 28-41,0,0,2,3,2
14,14,Nick Novak,SD,vs NE,L 14-23,0,0,2,2,2
14,14,Cody Parkey,PHI,vs SEA,L 14-24,0,0,2,2,2
14,14,Cairo Santos,KC,@ ARI,L 14-17,0,0,2,2,2
14,14,Ryan Succop,TEN,vs NYG,L 7-36,0,1,1,1,1
15,14,Connor Barth,DEN,@ SD,W  22-10,5,5,1,1,16
15,14,Dan Carpenter,BUF,vs GB,W  21-13,4,4,1,1,13
15,14,Graham Gano,CAR,vs TB,W  19-17,4,5,1,1,13
15,14,Chandler Catanzaro,ARI,@ ,W  12-6,4,4,0,0,12
15,14,Mike Nugent,CIN,@ CLE,W  30-0,3,3,3,3,12
15,14,Josh Scobee,,@ BAL,L 12-20,4,5,0,0,12
15,14,Stephen Gostkowski,NE,vs MIA,W  41-13,2,2,5,5,11
15,14,Matt Prater,DET,vs MIN,W  16-14,3,3,1,1,10
15,14,Cody Parkey,PHI,vs DAL,L 27-38,2,2,3,3,9
15,14,Ryan Succop,TEN,vs NYJ,L 11-16,3,3,0,0,9
15,14,Shaun Suisham,PIT,@ ATL,W  27-20,2,2,3,3,9
15,14,Dan Bailey,DAL,@ PHI,W  38-27,1,1,5,5,8
15,14,Matt Bryant,ATL,vs PIT,L 20-27,2,2,2,2,8
15,14,Justin Tucker,BAL,vs ,W  20-12,2,4,2,2,8
15,14,Mason Crosby,GB,@ BUF,L 13-21,2,3,1,1,7
15,14,Kai Forbath,WAS,@ NYG,L 13-24,2,2,1,1,7
15,14,Shayne Graham,NO,@ CHI,W  31-15,1,2,4,4,7
15,14,Sebastian Janikowski,OAK,@ KC,L 13-31,2,2,1,1,7
15,14,Cairo Santos,KC,vs OAK,W  31-13,1,3,4,4,7
15,14,Caleb Sturgis,MIA,@ NE,L 13-41,2,3,1,1,7
15,14,Josh Brown,NYG,vs WAS,W  24-13,1,1,3,3,6
15,14,Greg Zuerlein,,vs ARI,L 6-12,2,2,0,0,6
15,14,Steven Hauschka,SEA,vs SF,W  17-7,1,1,2,2,5
15,14,Patrick Murray,TB,@ CAR,L 17-19,1,1,2,2,5
15,14,Adam Vinatieri,IND,vs HOU,W  17-10,1,1,2,2,5
15,14,Randy Bullock,HOU,@ IND,L 10-17,1,1,1,1,4
15,14,Nick Folk,NYJ,@ TEN,W  16-11,1,2,1,1,4
15,14,Nick Novak,SD,vs DEN,L 10-22,1,3,1,1,4
15,14,Blair Walsh,MIN,@ DET,L 14-16,0,3,2,2,2
15,14,Phil Dawson,SF,@ SEA,L 7-17,0,0,1,1,1
15,14,Jay Feely,CHI,vs NO,L 15-31,0,0,1,1,1
16,14,Randy Bullock,HOU,vs BAL,W  25-13,6,6,1,1,19
16,14,Sebastian Janikowski,OAK,vs BUF,W  26-24,4,5,2,2,14
16,14,Josh Brown,NYG,@ ,W  37-27,3,4,4,4,13
16,14,Mike Nugent,CIN,vs DEN,W  37-28,3,3,4,4,13
16,14,Matt Bryant,ATL,@ NO,W  30-14,3,3,3,3,12
16,14,Cairo Santos,KC,@ PIT,L 12-20,4,4,0,0,12
16,14,Nick Folk,NYJ,vs NE,L 16-17,3,4,1,1,10
16,14,Kai Forbath,WAS,vs PHI,W  27-24,2,2,3,3,9
16,14,Blair Walsh,MIN,@ MIA,L 35-37,2,2,3,3,9
16,14,Greg Zuerlein,,vs NYG,L 27-37,2,2,3,3,9
16,14,Mason Crosby,GB,@ TB,W  20-3,2,3,2,2,8
16,14,Nick Novak,SD,@ SF,W  38-35,1,1,5,5,8
16,14,Matt Prater,DET,@ CHI,W  20-14,2,3,2,2,8
16,14,Shaun Suisham,PIT,vs KC,W  20-12,2,2,2,2,8
16,14,Garrett Hartley,CLE,@ CAR,L 13-17,2,2,1,1,7
16,14,Ryan Succop,TEN,@ ,L 13-21,2,2,1,1,7
16,14,Dan Bailey,DAL,vs IND,W  42-7,0,1,6,6,6
16,14,Dan Carpenter,BUF,@ OAK,L 24-26,1,1,3,3,6
16,14,Chandler Catanzaro,ARI,vs SEA,L 6-35,2,2,0,0,6
16,14,Cody Parkey,PHI,@ WAS,L 24-27,1,3,3,3,6
16,14,Phil Dawson,SF,vs SD,L 35-38,0,1,5,5,5
16,14,Graham Gano,CAR,vs CLE,W  17-13,1,2,2,2,5
16,14,Stephen Gostkowski,NE,@ NYJ,W  17-16,1,1,2,2,5
16,14,Steven Hauschka,SEA,@ ARI,W  35-6,0,3,5,5,5
16,14,Caleb Sturgis,MIA,vs MIN,W  37-35,0,1,5,5,5
16,14,Connor Barth,DEN,@ CIN,L 28-37,0,1,4,4,4
16,14,Patrick Murray,TB,vs GB,L 3-20,1,1,0,0,3
16,14,Josh Scobee,,vs TEN,W  21-13,0,0,3,3,3
16,14,Jay Feely,CHI,vs DET,L 14-20,0,0,2,2,2
16,14,Shayne Graham,NO,vs ATL,L 14-30,0,0,2,2,2
16,14,Justin Tucker,BAL,@ HOU,L 13-25,0,0,1,1,1
16,14,Adam Vinatieri,IND,@ DAL,L 7-42,0,0,1,1,1
17,14,Connor Barth,DEN,vs OAK,W  47-14,4,4,5,5,17
17,14,Dan Bailey,DAL,@ WAS,W  44-17,3,3,5,5,14
17,14,Josh Brown,NYG,vs PHI,L 26-34,4,4,2,2,14
17,14,Nick Folk,NYJ,@ MIA,W  37-24,3,4,4,4,13
17,14,Cairo Santos,KC,vs SD,W  19-7,4,5,1,1,13
17,14,Graham Gano,CAR,@ ATL,W  34-3,2,2,4,4,10
17,14,Cody Parkey,PHI,@ NYG,W  34-26,2,2,4,4,10
17,14,Jay Feely,CHI,@ MIN,L 9-13,3,4,0,0,9
17,14,Stephen Gostkowski,NE,vs BUF,L 9-17,3,3,0,0,9
17,14,Shaun Suisham,PIT,vs CIN,W  27-17,2,2,3,3,9
17,14,Adam Vinatieri,IND,@ TEN,W  27-10,2,3,3,3,9
17,14,Phil Dawson,SF,vs ARI,W  20-17,2,2,2,2,8
17,14,Steven Hauschka,SEA,vs ,W  20-6,2,2,2,2,8
17,14,Patrick Murray,TB,vs NO,L 20-23,2,2,2,2,8
17,14,Justin Tucker,BAL,vs CLE,W  20-10,2,2,2,2,8
17,14,Blair Walsh,MIN,vs CHI,W  13-9,2,2,1,1,7
17,14,Caleb Sturgis,MIA,vs NYJ,L 24-37,1,2,3,3,6
17,14,Greg Zuerlein,,@ SEA,L 6-20,2,2,0,0,6
17,14,Dan Carpenter,BUF,@ NE,W  17-9,1,1,2,2,5
17,14,Chandler Catanzaro,ARI,@ SF,L 17-20,1,1,2,2,5
17,14,Kai Forbath,WAS,vs DAL,L 17-44,1,1,2,2,5
17,14,Mike Nugent,CIN,@ PIT,L 17-27,1,2,2,2,5
17,14,Josh Scobee,,@ HOU,L 17-23,1,2,2,2,5
17,14,Mason Crosby,GB,vs DET,W  30-20,0,1,4,4,4
17,14,Garrett Hartley,CLE,@ BAL,L 10-20,1,1,1,1,4
17,14,Ryan Succop,TEN,vs IND,L 10-27,1,1,1,1,4
17,14,Matt Bryant,ATL,vs CAR,L 3-34,1,1,0,0,3
17,14,Randy Bullock,HOU,vs ,W  23-17,0,0,3,3,3
17,14,Shayne Graham,NO,@ TB,W  23-20,0,0,3,3,3
17,14,Sebastian Janikowski,OAK,@ DEN,L 14-47,0,0,2,2,2
17,14,Matt Prater,DET,@ GB,L 20-30,0,0,2,2,2
17,14,Nick Novak,SD,@ KC,L 7-19,0,1,1,1,1
1,15,Josh Brown,NYG,@ DAL,L 26-27,4,4,2,2,14
1,15,Matt Bryant,ATL,vs PHI,W  26-24,4,4,2,2,14
1,15,Zach Hocker,NO,@ ARI,L 19-31,4,4,1,1,13
1,15,Brandon McManus,DEN,vs BAL,W  19-13,4,4,1,1,13
1,15,Robbie Gould,CHI,vs GB,L 23-31,3,3,2,2,11
1,15,Steven Hauschka,SEA,@ ,L 31-34,3,3,2,2,11
1,15,Greg Zuerlein,,vs SEA,W  34-31,2,2,4,4,10
1,15,Dan Bailey,DAL,vs NYG,W  27-26,2,2,3,3,9
1,15,Dan Carpenter,BUF,vs IND,W  27-14,2,2,3,3,9
1,15,Josh Lambo,SD,vs DET,W  33-28,2,2,3,4,9
1,15,Mike Nugent,CIN,@ OAK,W  33-13,2,2,3,4,9
1,15,Cairo Santos,KC,@ HOU,W  27-20,2,3,3,3,9
1,15,Phil Dawson,SF,vs MIN,W  20-3,2,3,2,2,8
1,15,Graham Gano,CAR,@ ,W  20-9,2,4,2,2,8
1,15,Chandler Catanzaro,ARI,vs NO,W  31-19,1,1,4,4,7
1,15,Mason Crosby,GB,@ CHI,W  31-23,1,1,4,4,7
1,15,Nick Folk,NYJ,vs CLE,W  31-10,1,1,4,4,7
1,15,Josh Scobee,PIT,@ NE,L 21-28,2,4,1,1,7
1,15,Justin Tucker,BAL,@ DEN,L 13-19,2,2,1,1,7
1,15,Randy Bullock,HOU,vs KC,L 20-27,2,2,0,1,6
1,15,Cody Parkey,PHI,@ ATL,L 24-26,1,2,3,3,6
1,15,Ryan Succop,TEN,@ TB,W  42-14,0,0,6,6,6
1,15,Andrew Franks,MIA,@ WAS,W  17-10,1,1,2,2,5
1,15,Travis Coons,CLE,@ NYJ,L 10-31,1,1,1,1,4
1,15,Kai Forbath,WAS,vs MIA,L 10-17,1,2,1,1,4
1,15,Stephen Gostkowski,NE,vs PIT,W  28-21,0,0,4,4,4
1,15,Matt Prater,DET,@ SD,L 28-33,0,0,4,4,4
1,15,Jason Myers,,vs CAR,L 9-20,1,2,0,1,3
1,15,Blair Walsh,MIN,@ SF,L 3-20,1,2,0,0,3
1,15,Kyle Brindza,TB,vs TEN,L 14-42,0,0,2,2,2
1,15,Sebastian Janikowski,OAK,vs CIN,L 13-33,0,0,1,1,1
1,15,Adam Vinatieri,IND,@ BUF,L 14-27,0,1,0,0,0
2,15,Stephen Gostkowski,NE,@ BUF,W  40-32,4,4,4,4,16
2,15,Justin Tucker,BAL,@ OAK,L 33-37,4,4,3,3,15
2,15,Kyle Brindza,TB,@ NO,W  26-19,4,5,2,2,14
2,15,Mason Crosby,GB,vs SEA,W  27-17,4,4,1,1,13
2,15,Sebastian Janikowski,OAK,vs BAL,W  37-33,3,3,4,4,13
2,15,Robbie Gould,CHI,vs ARI,L 23-48,3,3,2,2,11
2,15,Jason Myers,,vs MIA,W  23-20,3,3,2,2,11
2,15,Dan Bailey,DAL,@ PHI,W  20-10,2,2,2,2,8
2,15,Josh Brown,NYG,vs ATL,L 20-24,2,2,2,2,8
2,15,Nick Folk,NYJ,@ IND,W  20-7,2,3,2,2,8
2,15,Andrew Franks,MIA,@ ,L 20-23,2,3,2,2,8
2,15,Blair Walsh,MIN,vs DET,W  26-16,2,2,2,3,8
2,15,Josh Lambo,SD,@ CIN,L 19-24,2,3,1,1,7
2,15,Brandon McManus,DEN,@ KC,W  31-24,1,1,4,4,7
2,15,Matt Bryant,ATL,@ NYG,W  24-20,1,1,3,3,6
2,15,Chandler Catanzaro,ARI,@ CHI,W  48-23,0,0,6,7,6
2,15,Graham Gano,CAR,vs HOU,W  24-17,1,2,3,3,6
2,15,Dustin Hopkins,WAS,vs ,W  24-10,1,1,3,3,6
2,15,Mike Nugent,CIN,vs SD,W  24-19,1,2,3,3,6
2,15,Cairo Santos,KC,vs DEN,L 24-31,1,1,3,3,6
2,15,Randy Bullock,HOU,@ CAR,L 17-24,1,1,2,2,5
2,15,Steven Hauschka,SEA,@ GB,L 17-27,1,1,2,2,5
