"QB","RB","RB","WR","WR","WR","TE","K","D","","Instructions"
"","","","","","","","","","","1) Create a lineup by inserting any player from this list into their appropriate position columns"
"","","","","","","","","","","2) You can paste either the Player ID + Name OR ID from their respective columns"
"","","","","","","","","","","3) Any information to the right of the last position column will be ignored in the upload"
"","","","","","","","","","","4) Maximum of 250 lineups per upload"
"","","","","","","","","",""
"","","","","","","","","","","Player ID + Player Name","Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"","","","","","","","","","","17202-54606:John Brown","17202-54606","WR","John","","Brown","5.672727411443537","11","5200","ARI@MIA","ARI","MIA","","","",""
"","","","","","","","","","","17202-6479:Anquan Boldin","17202-6479","WR","Anquan","","Boldin","8.766666412353515","12","5200","CHI@DET","DET","CHI","","","",""
"","","","","","","","","","","17202-10647:Matt Bryant","17202-10647","K","Matt","","Bryant","10.916666666666666","12","5200","ATL@LA","ATL","LA","","","",""
"","","","","","","","","","","17202-7965:Antonio Gates","17202-7965","TE","Antonio","","Gates","8.633332994249132","9","5200","SD@CAR","SD","CAR","","","",""
"","","","","","","","","","","17202-14198:Christian Ponder","17202-14198","QB","Christian","","Ponder","0","0","5200","NYJ@SF","SF","NYJ","","","",""
"","","","","","","","","","","17202-14349:Jeremy Kerley","17202-14349","WR","Jeremy","","Kerley","7.008333206176758","12","5100","NYJ@SF","SF","NYJ","","","",""
"","","","","","","","","","","17202-27908:C.J. Fiedorowicz","17202-27908","TE","C.J.","","Fiedorowicz","7.316666920979817","12","5100","HOU@IND","HOU","IND","","","",""
"","","","","","","","","","","17202-24891:Chris Thompson","17202-24891","RB","Chris","","Thompson","6.974999745686849","12","5100","WAS@PHI","WAS","PHI","","","",""
"","","","","","","","","","","17202-27050:Tyler Lockett","17202-27050","WR","Tyler","","Lockett","5.724999745686849","12","5100","SEA@GB","SEA","GB","","","",""
"","","","","","","","","","","17202-6641:Jason Witten","17202-6641","TE","Jason","","Witten","7.775000254313151","12","5100","DAL@NYG","DAL","NYG","","","",""
"","","","","","","","","","","17202-6668:Adam Vinatieri","17202-6668","K","Adam","","Vinatieri","9.833333333333334","12","5100","HOU@IND","IND","HOU","","","",""
"","","","","","","","","","","17202-22035:Travis Benjamin","17202-22035","WR","Travis","","Benjamin","7.954545454545454","11","5100","SD@CAR","SD","CAR","","","",""
"","","","","","","","","","","17202-31406:Alfred Blue","17202-31406","RB","Alfred","","Blue","2.65","10","5100","HOU@IND","HOU","IND","","","",""
"","","","","","","","","","","17202-14317:Julius Thomas","17202-14317","TE","Julius","","Thomas","7.4555553860134545","9","5100","MIN@JAC","JAC","MIN","Q","Back","",""
"","","","","","","","","","","17202-53331:Taylor Heinicke","17202-53331","QB","Taylor","","Heinicke","0","0","5000","MIN@JAC","MIN","JAC","","","",""
"","","","","","","","","","","17202-27801:Nate Sudfeld","17202-27801","QB","Nate","","Sudfeld","0","0","5000","WAS@PHI","WAS","PHI","","","",""
"","","","","","","","","","","17202-29915:Brett Hundley","17202-29915","QB","Brett","","Hundley","-0.1599999964237213","2","5000","SEA@GB","GB","SEA","","","",""
"","","","","","","","","","","17202-6373:Derek Anderson","17202-6373","QB","Derek","","Anderson","5.380000114440918","4","5000","SD@CAR","CAR","SD","","","",""
"","","","","","","","","","","17202-12528:Cincinnati Bengals","17202-12528","D","Cincinnati","","Bengals","5.583333333333333","12","5000","CIN@CLE","CIN","CLE","","","",""
"","","","","","","","","","","17202-26877:Jake Heaps","17202-26877","QB","Jake","","Heaps","0","0","5000","SEA@GB","SEA","GB","","","",""
"","","","","","","","","","","17202-27982:Jake Rudock","17202-27982","QB","Jake","","Rudock","0","0","5000","CHI@DET","DET","CHI","","","",""
"","","","","","","","","","","17202-11615:Joe Webb","17202-11615","QB","Joe","","Webb","0.20000000298023224","4","5000","SD@CAR","CAR","SD","","","",""
"","","","","","","","","","","17202-39280:Derrick Henry","17202-39280","RB","Derrick","","Henry","5.840000152587891","10","5000","DEN@TEN","TEN","DEN","","","",""
"","","","","","","","","","","17202-25969:Tom Savage","17202-25969","QB","Tom","","Savage","0","0","5000","HOU@IND","HOU","IND","","","",""
"","","","","","","","","","","17202-24949:EJ Manuel","17202-24949","QB","EJ","","Manuel","1.6999999682108562","3","5000","PIT@BUF","BUF","PIT","","","",""
"","","","","","","","","","","17202-54705:Dustin Vaughan","17202-54705","QB","Dustin","","Vaughan","0","0","5000","PIT@BUF","PIT","BUF","","","",""
"","","","","","","","","","","17202-31170:Brandon Allen","17202-31170","QB","Brandon","","Allen","0","0","5000","MIN@JAC","JAC","MIN","","","",""
"","","","","","","","","","","17202-44500:Keith Wenning","17202-44500","QB","Keith","","Wenning","0","0","5000","CIN@CLE","CIN","CLE","","","",""
"","","","","","","","","","","17202-33244:Eli Rogers","17202-33244","WR","Eli","","Rogers","6.933333502875434","9","5000","PIT@BUF","PIT","BUF","","","",""
"","","","","","","","","","","17202-70127:Griffin Neal","17202-70127","QB","Griffin","","Neal","0","0","5000","NO@TB","NO","TB","","","",""
"","","","","","","","","","","17202-26141:Ryan Nassib","17202-26141","QB","Ryan","","Nassib","6.71999979019165","1","5000","DAL@NYG","NYG","DAL","","","",""
"","","","","","","","","","","17202-6687:Mark Sanchez","17202-6687","QB","Mark","","Sanchez","0.11999999731779098","1","5000","DAL@NYG","DAL","NYG","","","",""
"","","","","","","","","","","17202-23075:Alex Tanney","17202-23075","QB","Alex","","Tanney","7.960000038146973","1","5000","DEN@TEN","TEN","DEN","","","",""
"","","","","","","","","","","17202-30253:Jeff Driskel","17202-30253","QB","Jeff","","Driskel","0","0","5000","CIN@CLE","CIN","CLE","","","",""
"","","","","","","","","","","17202-8803:Chase Daniel","17202-8803","QB","Chase","","Daniel","-0.019999999552965164","2","5000","WAS@PHI","PHI","WAS","","","",""
"","","","","","","","","","","17202-32366:Jameill Showers","17202-32366","QB","Jameill","","Showers","0","0","5000","DAL@NYG","DAL","NYG","","","",""
"","","","","","","","","","","17202-6768:Eddie Royal","17202-6768","WR","Eddie","","Royal","7.933333502875434","9","5000","CHI@DET","CHI","DET","Q","Toe","",""
"","","","","","","","","","","17202-34459:B.J. Daniels","17202-34459","QB","B.J.","","Daniels","0.9200000166893005","4","5000","CHI@DET","CHI","DET","","","",""
"","","","","","","","","","","17202-47772:Brandon Doughty","17202-47772","QB","Brandon","","Doughty","0","0","5000","ARI@MIA","MIA","ARI","","","",""
"","","","","","","","","","","17202-31421:Zach Mettenberger","17202-31421","QB","Zach","","Mettenberger","7.028571537562779","7","5000","PIT@BUF","PIT","BUF","","","",""
"","","","","","","","","","","17202-45797:Garrett Grayson","17202-45797","QB","Garrett","","Grayson","0","1","5000","NO@TB","NO","TB","","","",""
"","","","","","","","","","","17202-7919:Kellen Clemens","17202-7919","QB","Kellen","","Clemens","-0.10000000149011612","1","5000","SD@CAR","SD","CAR","","","",""
"","","","","","","","","","","17202-26355:Logan Thomas","17202-26355","QB","Logan","","Thomas","0","0","5000","PIT@BUF","BUF","PIT","","","",""
"","","","","","","","","","","17202-41732:Christian Hackenberg","17202-41732","QB","Christian","","Hackenberg","0","0","5000","NYJ@SF","NYJ","SF","","","",""
"","","","","","","","","","","17202-29445:Sean Mannion","17202-29445","QB","Sean","","Mannion","1.2400000095367431","1","5000","ATL@LA","LA","ATL","","","",""
"","","","","","","","","","","17202-70446:Joe Callahan","17202-70446","QB","Joe","","Callahan","0","0","5000","SEA@GB","GB","SEA","","","",""
"","","","","","","","","","","17202-70464:Josh Woodrum","17202-70464","QB","Josh","","Woodrum","0","0","5000","CHI@DET","CHI","DET","","","",""
"","","","","","","","","","","17202-8023:Josh Johnson","17202-8023","QB","Josh","","Johnson","0","0","5000","DAL@NYG","NYG","DAL","","","",""
"","","","","","","","","","","17202-28515:Cardale Jones","17202-28515","QB","Cardale","","Jones","0","0","5000","PIT@BUF","BUF","PIT","","","",""
"","","","","","","","","","","17202-8051:Luke McCown","17202-8051","QB","Luke","","McCown","6.199999809265137","2","5000","NO@TB","NO","TB","","","",""
"","","","","","","","","","","17202-8071:Dan Orlovsky","17202-8071","QB","Dan","","Orlovsky","5.519999980926514","2","5000","CHI@DET","DET","CHI","","","",""
"","","","","","","","","","","17202-33702:Ryan Griffin","17202-33702","QB","Ryan","","Griffin","0","0","5000","NO@TB","TB","NO","","","",""
"","","","","","","","","","","17202-43956:David Fales","17202-43956","QB","David","","Fales","0","0","5000","CHI@DET","CHI","DET","","","",""
"","","","","","","","","","","17202-29685:Robert Woods","17202-29685","WR","Robert","","Woods","8.544444613986545","9","5000","PIT@BUF","BUF","PIT","Q","Knee","",""
"","","","","","","","","","","17202-30733:Cordarrelle Patterson","17202-30733","WR","Cordarrelle","","Patterson","6.349999745686849","12","4900","MIN@JAC","MIN","JAC","","","",""
"","","","","","","","","","","17202-25837:Duke Johnson Jr.","17202-25837","RB","Duke","","Johnson Jr.","7.883333206176758","12","4900","CIN@CLE","CLE","CIN","","","",""
"","","","","","","","","","","17202-12531:Denver Broncos","17202-12531","D","Denver","","Broncos","10.916666666666666","12","4900","DEN@TEN","DEN","TEN","","","",""
"","","","","","","","","","","17202-34154:J.J. Nelson","17202-34154","WR","J.J.","","Nelson","6.070000076293946","10","4900","ARI@MIA","ARI","MIA","","","",""
"","","","","","","","","","","17202-27134:Dorial Green-Beckham","17202-27134","WR","Dorial","","Green-Beckham","5.854545593261719","11","4900","WAS@PHI","PHI","WAS","Q","Ribs","",""
"","","","","","","","","","","17202-6704:Percy Harvin","17202-6704","WR","Percy","","Harvin","2.700000047683716","1","4900","PIT@BUF","BUF","PIT","O","Migraine","",""
"","","","","","","","","","","17202-6782:Matt Prater","17202-6782","K","Matt","","Prater","10","12","4900","CHI@DET","DET","CHI","","","",""
"","","","","","","","","","","17202-22336:Joshua Bellamy","17202-22336","WR","Joshua","","Bellamy","3.388888888888889","9","4900","CHI@DET","CHI","DET","","","",""
"","","","","","","","","","","17202-26458:Tavon Austin","17202-26458","WR","Tavon","","Austin","8.10909063165838","11","4900","ATL@LA","LA","ATL","Q","Chest","",""
"","","","","","","","","","","17202-29725:Levine Toilolo","17202-29725","TE","Levine","","Toilolo","3.9111111958821616","9","4800","ATL@LA","ATL","LA","","","",""
"","","","","","","","","","","17202-29734:Ty Montgomery","17202-29734","RB","Ty","","Montgomery","5.409090909090909","11","4800","SEA@GB","GB","SEA","","","",""
"","","","","","","","","","","17202-24671:Adam Humphries","17202-24671","WR","Adam","","Humphries","6.458333333333333","12","4800","NO@TB","TB","NO","Q","Concussion","",""
"","","","","","","","","","","17202-25760:Allen Hurns","17202-25760","WR","Allen","","Hurns","7.563636086203835","11","4800","MIN@JAC","JAC","MIN","Q","Hamstring","",""
"","","","","","","","","","","17202-12540:Minnesota Vikings","17202-12540","D","Minnesota","","Vikings","10.916666666666666","12","4800","MIN@JAC","MIN","JAC","","","",""
"","","","","","","","","","","17202-48380:Wil Lutz","17202-48380","K","Wil","","Lutz","8.666666666666666","12","4800","NO@TB","NO","TB","","","",""
"","","","","","","","","","","17202-6427:Connor Barth","17202-6427","K","Connor","","Barth","5.75","12","4800","CHI@DET","CHI","DET","","","",""
"","","","","","","","","","","17202-24912:Dustin Hopkins","17202-24912","K","Dustin","","Hopkins","10.25","12","4800","WAS@PHI","WAS","PHI","","","",""
"","","","","","","","","","","17202-21957:Kendall Wright","17202-21957","WR","Kendall","","Wright","7.733333163791233","9","4800","DEN@TEN","TEN","DEN","","","",""
"","","","","","","","","","","17202-22004:Dwayne Allen","17202-22004","TE","Dwayne","","Allen","7.880000305175781","10","4800","HOU@IND","IND","HOU","","","",""
"","","","","","","","","","","17202-10744:Graham Gano","17202-10744","K","Graham","","Gano","7.666666666666667","12","4800","SD@CAR","CAR","SD","","","",""
"","","","","","","","","","","17202-7761:Jared Cook","17202-7761","TE","Jared","","Cook","5.066666603088379","6","4800","SEA@GB","GB","SEA","","","",""
"","","","","","","","","","","17202-27266:Quincy Enunwa","17202-27266","WR","Quincy","","Enunwa","9.27500025431315","12","4800","NYJ@SF","NYJ","SF","","","",""
"","","","","","","","","","","17202-6870:Vernon Davis","17202-6870","TE","Vernon","","Davis","7.245454268022017","11","4800","WAS@PHI","WAS","PHI","","","",""
"","","","","","","","","","","17202-14240:Lance Kendricks","17202-14240","TE","Lance","","Kendricks","6.233333587646484","12","4800","ATL@LA","LA","ATL","","","",""
"","","","","","","","","","","17202-29683:Nelson Agholor","17202-29683","WR","Nelson","","Agholor","4.827272588556463","11","4800","WAS@PHI","PHI","WAS","","","",""
"","","","","","","","","","","17202-40126:Austin Hooper","17202-40126","TE","Austin","","Hooper","5.1333334181043835","9","4700","ATL@LA","ATL","LA","","","",""
"","","","","","","","","","","17202-12525:Atlanta Falcons","17202-12525","D","Atlanta","","Falcons","5.75","12","4700","ATL@LA","ATL","LA","","","",""
"","","","","","","","","","","17202-12546:Arizona Cardinals","17202-12546","D","Arizona","","Cardinals","8.333333333333334","12","4700","ARI@MIA","ARI","MIA","","","",""
"","","","","","","","","","","17202-12550:Seattle Seahawks","17202-12550","D","Seattle","","Seahawks","8.333333333333334","12","4700","SEA@GB","SEA","GB","","","",""
"","","","","","","","","","","17202-12556:Houston Texans","17202-12556","D","Houston","","Texans","5.416666666666667","12","4700","HOU@IND","HOU","IND","","","",""
"","","","","","","","","","","17202-32045:Vance McDonald","17202-32045","TE","Vance","","McDonald","7.509999847412109","10","4700","NYJ@SF","SF","NYJ","","","",""
"","","","","","","","","","","17202-14643:DuJuan Harris","17202-14643","RB","DuJuan","","Harris","5.25","6","4700","NYJ@SF","SF","NYJ","","","",""
"","","","","","","","","","","17202-21952:Michael Floyd","17202-21952","WR","Michael","","Floyd","7.48181845925071","11","4700","ARI@MIA","ARI","MIA","","","",""
"","","","","","","","","","","17202-6627:Ted Ginn Jr.","17202-6627","WR","Ted","","Ginn Jr.","8.191666920979818","12","4700","SD@CAR","CAR","SD","","","",""
"","","","","","","","","","","17202-6724:Steven Hauschka","17202-6724","K","Steven","","Hauschka","9.083333333333334","12","4700","SEA@GB","SEA","GB","","","",""
"","","","","","","","","","","17202-22113:Alfred Morris","17202-22113","RB","Alfred","","Morris","3.0750001271565756","12","4700","DAL@NYG","DAL","NYG","","","",""
"","","","","","","","","","","17202-14952:Dan Bailey","17202-14952","K","Dan","","Bailey","9.166666666666666","12","4700","DAL@NYG","DAL","NYG","","","",""
"","","","","","","","","","","17202-26251:Robby Anderson","17202-26251","WR","Robby","","Anderson","5.75","10","4700","NYJ@SF","NYJ","SF","","","",""
"","","","","","","","","","","17202-32418:Christine Michael","17202-32418","RB","Christine","","Michael","9.89090936834162","11","4700","SEA@GB","GB","SEA","","","",""
"","","","","","","","","","","17202-6897:Mason Crosby","17202-6897","K","Mason","","Crosby","7.75","12","4700","SEA@GB","GB","SEA","","","",""
"","","","","","","","","","","17202-14288:Torrey Smith","17202-14288","WR","Torrey","","Smith","4.972727342085405","11","4700","NYJ@SF","SF","NYJ","","","",""
"","","","","","","","","","","17202-14336:Jacquizz Rodgers","17202-14336","RB","Jacquizz","","Rodgers","8.728571210588727","7","4600","NO@TB","TB","NO","","","",""
"","","","","","","","","","","17202-31836:Terrance Williams","17202-31836","WR","Terrance","","Williams","5.809091047807173","11","4600","DAL@NYG","DAL","NYG","","","",""
"","","","","","","","","","","17202-31871:Charles Sims","17202-31871","RB","Charles","","Sims","9.949999809265136","4","4600","NO@TB","TB","NO","IR","Knee","",""
"","","","","","","","","","","17202-11425:Ryan Mathews","17202-11425","RB","Ryan","","Mathews","10.359999847412108","10","4600","WAS@PHI","PHI","WAS","Q","Knee - mcl","",""
"","","","","","","","","","","17202-25813:Phillip Dorsett","17202-25813","WR","Phillip","","Dorsett","5.318181818181818","11","4600","HOU@IND","IND","HOU","","","",""
"","","","","","","","","","","17202-12530:Dallas Cowboys","17202-12530","D","Dallas","","Cowboys","4.583333333333333","12","4600","DAL@NYG","DAL","NYG","","","",""
"","","","","","","","","","","17202-12532:Detroit Lions","17202-12532","D","Detroit","","Lions","6.75","12","4600","CHI@DET","DET","CHI","","","",""
"","","","","","","","","","","17202-12552:Washington Redskins","17202-12552","D","Washington","","Redskins","5.75","12","4600","WAS@PHI","WAS","PHI","","","",""
"","","","","","","","","","","17202-32058:Chris Boswell","17202-32058","K","Chris","","Boswell","6.181818181818182","11","4600","PIT@BUF","PIT","BUF","Q","Abdomen","",""
"","","","","","","","","","","17202-33137:Justin Hardy","17202-33137","WR","Justin","","Hardy","3.611111111111111","9","4600","ATL@LA","ATL","LA","","","",""
"","","","","","","","","","","17202-28080:Devin Funchess","17202-28080","WR","Devin","","Funchess","5.718181956898082","11","4600","SD@CAR","CAR","SD","","","",""
"","","","","","","","","","","17202-11712:Joique Bell","17202-11712","RB","Joique","","Bell","0.6000000238418579","1","4600","CHI@DET","DET","CHI","","","",""
"","","","","","","","","","","17202-31241:Sammie Coates","17202-31241","WR","Sammie","","Coates","5.909090909090909","11","4600","PIT@BUF","PIT","BUF","","","",""
"","","","","","","","","","","17202-16923:Austin Seferian-Jenkins","17202-16923","TE","Austin","","Seferian-Jenkins","3.316666603088379","6","4600","NYJ@SF","NYJ","SF","","","",""
"","","","","","","","","","","17202-28202:Jeremy Langford","17202-28202","RB","Jeremy","","Langford","5.625","8","4600","CHI@DET","CHI","DET","","","",""
"","","","","","","","","","","17202-22100:Randy Bullock","17202-22100","K","Randy","","Bullock","6.5","2","4600","PIT@BUF","PIT","BUF","","","",""
"","","","","","","","","","","17202-6742:Brent Celek","17202-6742","TE","Brent","","Celek","2.366666634877523","6","4600","WAS@PHI","PHI","WAS","","","",""
"","","","","","","","","","","17202-26247:Brandon McManus","17202-26247","K","Brandon","","McManus","9.416666666666666","12","4600","DEN@TEN","DEN","TEN","","","",""
"","","","","","","","","","","17202-6810:Dan Carpenter","17202-6810","K","Dan","","Carpenter","6.75","12","4600","PIT@BUF","BUF","PIT","","","",""
"","","","","","","","","","","17202-15006:Shaun Draughn","17202-15006","RB","Shaun","","Draughn","4.929999923706054","10","4600","NYJ@SF","SF","NYJ","","","",""
"","","","","","","","","","","17202-29357:Kenjon Barner","17202-29357","RB","Kenjon","","Barner","2.75","10","4600","WAS@PHI","PHI","WAS","","","",""
"","","","","","","","","","","17202-32429:Josh Lambo","17202-32429","K","Josh","","Lambo","8.583333333333334","12","4600","SD@CAR","SD","CAR","","","",""
"","","","","","","","","","","17202-11999:Victor Cruz","17202-11999","WR","Victor","","Cruz","6.3700000762939455","10","4600","DAL@NYG","NYG","DAL","","","",""
"","","","","","","","","","","17202-33552:TJ Jones","17202-33552","WR","TJ","","Jones","6.400000095367432","1","4600","CHI@DET","DET","CHI","","","",""
"","","","","","","","","","","17202-27411:Aaron Ripkowski","17202-27411","RB","Aaron","","Ripkowski","3.4124999046325683","8","4600","SEA@GB","GB","SEA","","","",""
"","","","","","","","","","","17202-27441:Damien Williams","17202-27441","RB","Damien","","Williams","5.972726995294744","11","4600","ARI@MIA","MIA","ARI","","","",""
"","","","","","","","","","","17202-12090:Nick Novak","17202-12090","K","Nick","","Novak","8.727272727272726","11","4600","HOU@IND","HOU","IND","","","",""
"","","","","","","","","","","17202-28525:Braxton Miller","17202-28525","WR","Braxton","","Miller","2.339999961853027","10","4600","HOU@IND","HOU","IND","Q","Shoulder","",""
"","","","","","","","","","","17202-33703:Ryan Grant","17202-33703","WR","Ryan","","Grant","0.8100000381469726","10","4600","WAS@PHI","WAS","PHI","","","",""
"","","","","","","","","","","17202-24569:Chandler Catanzaro","17202-24569","K","Chandler","","Catanzaro","6.75","12","4600","ARI@MIA","ARI","MIA","","","",""
"","","","","","","","","","","17202-31748:Levi Norwood","17202-31748","WR","Levi","","Norwood","0","0","4500","PIT@BUF","PIT","BUF","","","",""
"","","","","","","","","","","17202-57348:Glenn Winston","17202-57348","RB","Glenn","","Winston","-2.799999952316284","1","4500","CIN@CLE","CLE","CIN","IR","Shoulder","",""
"","","","","","","","","","","17202-46088:Jhurell Pressley","17202-46088","RB","Jhurell","","Pressley","0","0","4500","ATL@LA","ATL","LA","","","",""
"","","","","","","","","","","17202-54280:Duke Williams","17202-54280","WR","Duke","","Williams","0","0","4500","ATL@LA","LA","ATL","","","",""
"","","","","","","","","","","17202-24589:Jaron Brown","17202-24589","WR","Jaron","","Brown","5.033333460489909","6","4500","ARI@MIA","ARI","MIA","IR","Knee","",""
"","","","","","","","","","","17202-12305:Will Tukuafu","17202-12305","RB","Will","","Tukuafu","0.06666666766007741","3","4500","SEA@GB","SEA","GB","Q","Concussion","",""
"","","","","","","","","","","17202-14355:Niles Paul","17202-14355","TE","Niles","","Paul","1.850000023841858","2","4500","WAS@PHI","WAS","PHI","IR","Shoulder","",""
"","","","","","","","","","","17202-14358:Dwayne Harris","17202-14358","WR","Dwayne","","Harris","0.4833333492279053","12","4500","DAL@NYG","NYG","DAL","Q","Ankle","",""
"","","","","","","","","","","17202-28694:Jesse James","17202-28694","TE","Jesse","","James","5.066666603088379","12","4500","PIT@BUF","PIT","BUF","","","",""
"","","","","","","","","","","17202-27672:Matt LaCosse","17202-27672","TE","Matt","","LaCosse","3.700000047683716","1","4500","DAL@NYG","NYG","DAL","IR","Knee","",""
"","","","","","","","","","","17202-14362:Charles Clay","17202-14362","TE","Charles","","Clay","4.572727203369141","11","4500","PIT@BUF","BUF","PIT","","","",""
"","","","","","","","","","","17202-29723:Stepfan Taylor","17202-29723","RB","Stepfan","","Taylor","0.6000000238418579","2","4500","ARI@MIA","ARI","MIA","","","",""
"","","","","","","","","","","17202-14369:Jordan Todman","17202-14369","RB","Jordan","","Todman","1.1111111111111111","9","4500","HOU@IND","IND","HOU","","","",""
"","","","","","","","","","","17202-26657:Christian Powell","17202-26657","RB","Christian","","Powell","0","0","4500","PIT@BUF","PIT","BUF","","","",""
"","","","","","","","","","","17202-14372:Aldrick Robinson","17202-14372","WR","Aldrick","","Robinson","3.211111068725586","9","4500","ATL@LA","ATL","LA","","","",""
"","","","","","","","","","","17202-32807:Anthony Denham","17202-32807","TE","Anthony","","Denham","0","0","4500","WAS@PHI","PHI","WAS","","","",""
"","","","","","","","","","","17202-62505:MyCole Pruitt","17202-62505","TE","MyCole","","Pruitt","1.2000000476837158","1","4500","MIN@JAC","MIN","JAC","","","",""
"","","","","","","","","","","17202-21547:Will Johnson","17202-21547","RB","Will","","Johnson","2.2600000381469725","5","4500","DAL@NYG","NYG","DAL","IR","Shoulder","",""
"","","","","","","","","","","17202-27692:Josh Ferguson","17202-27692","RB","Josh","","Ferguson","2.55","10","4500","HOU@IND","IND","HOU","","","",""
"","","","","","","","","","","17202-24621:Charone Peake","17202-24621","WR","Charone","","Peake","3.3428570883614674","7","4500","NYJ@SF","NYJ","SF","","","",""
"","","","","","","","","","","17202-33840:Keyarris Garrett","17202-33840","WR","Keyarris","","Garrett","0","0","4500","SD@CAR","CAR","SD","","","",""
"","","","","","","","","","","17202-28721:Brandon Cottom","17202-28721","RB","Brandon","","Cottom","0","0","4500","SEA@GB","SEA","GB","IR","Achilles","",""
"","","","","","","","","","","17202-62515:Neal Sterling","17202-62515","TE","Neal","","Sterling","3.633333206176758","3","4500","MIN@JAC","JAC","MIN","Q","Hip","",""
"","","","","","","","","","","17202-14394:Virgil Green","17202-14394","TE","Virgil","","Green","4.300000054495675","7","4500","DEN@TEN","DEN","TEN","","","",""
"","","","","","","","","","","17202-28735:Daniel Anthrop","17202-28735","WR","Daniel","","Anthrop","0","0","4500","HOU@IND","IND","HOU","","","",""
"","","","","","","","","","","17202-14406:Bruce Miller","17202-14406","RB","Bruce","","Miller","2.589999961853027","10","4500","NYJ@SF","SF","NYJ","","","",""
"","","","","","","","","","","17202-28744:Raheem Mostert","17202-28744","RB","Raheem","","Mostert","-0.25","8","4500","NYJ@SF","SF","NYJ","","","",""
"","","","","","","","","","","17202-29768:Patrick Skov","17202-29768","RB","Patrick","","Skov","0","0","4500","CIN@CLE","CLE","CIN","","","",""
"","","","","","","","","","","17202-7244:John Kuhn","17202-7244","RB","John","","Kuhn","4.520000076293945","10","4500","NO@TB","NO","TB","","","",""
"","","","","","","","","","","17202-62544:Brandon Wegher","17202-62544","RB","Brandon","","Wegher","0","1","4500","SD@CAR","CAR","SD","","","",""
"","","","","","","","","","","17202-25694:Andre Williams","17202-25694","RB","Andre","","Williams","2.1812500953674316","16","4500","SD@CAR","SD","CAR","","","",""
"","","","","","","","","","","17202-48224:Wes Saxton","17202-48224","TE","Wes","","Saxton","0","1","4500","WAS@PHI","WAS","PHI","","","",""
"","","","","","","","","","","17202-24679:Zac Brooks","17202-24679","RB","Zac","","Brooks","0","0","4500","SEA@GB","SEA","GB","","","",""
"","","","","","","","","","","17202-24682:Andre Ellington","17202-24682","RB","Andre","","Ellington","1.5916666984558105","12","4500","ARI@MIA","ARI","MIA","","","",""
"","","","","","","","","","","17202-29805:Ryan Hewitt","17202-29805","RB","Ryan","","Hewitt","1","1","4500","CIN@CLE","CIN","CLE","","","",""
"","","","","","","","","","","17202-27771:Cody Latimer","17202-27771","WR","Cody","","Latimer","1.0399999618530273","5","4500","DEN@TEN","DEN","TEN","","","",""
"","","","","","","","","","","17202-29821:Jordan Payton","17202-29821","WR","Jordan","","Payton","0.4000000059604645","2","4500","CIN@CLE","CLE","CIN","","","",""
"","","","","","","","","","","17202-31874:Kenneth Farrow","17202-31874","RB","Kenneth","","Farrow","1.1285714421953474","7","4500","SD@CAR","SD","CAR","","","",""
"","","","","","","","","","","17202-62600:Joshua Stangby","17202-62600","WR","Joshua","","Stangby","0","0","4500","HOU@IND","IND","HOU","","","",""
"","","","","","","","","","","17202-28815:Akeem Hunt","17202-28815","RB","Akeem","","Hunt","1.875","4","4500","HOU@IND","HOU","IND","","","",""
"","","","","","","","","","","17202-24720:Braxton Deaver","17202-24720","TE","Braxton","","Deaver","0","0","4500","SD@CAR","CAR","SD","","","",""
"","","","","","","","","","","17202-25751:Chris Pantale","17202-25751","TE","Chris","","Pantale","0","0","4500","WAS@PHI","PHI","WAS","","","",""
"","","","","","","","","","","17202-62616:Zach Zenner","17202-62616","RB","Zach","","Zenner","4.414285659790039","7","4500","CHI@DET","DET","CHI","","","",""
"","","","","","","","","","","17202-62617:Khari Lee","17202-62617","TE","Khari","","Lee","0","1","4500","CHI@DET","DET","CHI","","","",""
"","","","","","","","","","","17202-11419:C.J. Spiller","17202-11419","RB","C.J.","","Spiller","2.633333365122477","6","4500","NYJ@SF","NYJ","SF","","","",""
"","","","","","","","","","","17202-62619:Andrew Franks","17202-62619","K","Andrew","","Franks","5.666666666666667","12","4500","ARI@MIA","MIA","ARI","","","",""
"","","","","","","","","","","17202-29854:Kevin McDermott","17202-29854","TE","Kevin","","McDermott","0","16","4500","MIN@JAC","MIN","JAC","","","",""
"","","","","","","","","","","17202-62623:John Crockett","17202-62623","RB","John","","Crockett","1.0499999523162841","2","4500","SEA@GB","GB","SEA","IR","Shoulder","",""
"","","","","","","","","","","17202-11431:Jermaine Gresham","17202-11431","TE","Jermaine","","Gresham","4.325000127156575","12","4500","ARI@MIA","ARI","MIA","","","",""
"","","","","","","","","","","17202-62631:Gus Johnson","17202-62631","RB","Gus","","Johnson","0","0","4500","ATL@LA","ATL","LA","","","",""
"","","","","","","","","","","17202-29866:Paul Perkins","17202-29866","RB","Paul","","Perkins","4.477777693006727","9","4500","DAL@NYG","NYG","DAL","","","",""
"","","","","","","","","","","17202-25783:Mike James","17202-25783","RB","Mike","","James","2.0333333015441894","3","4500","CHI@DET","DET","CHI","","","",""
"","","","","","","","","","","17202-33978:Devon Johnson","17202-33978","RB","Devon","","Johnson","0","0","4500","SD@CAR","CAR","SD","IR","Undisclosed","",""
