"Id","Position","First Name","Nickname","Last Name","FPPG","Played","Salary","Game","Team","Opponent","Injury Indicator","Injury Details","",""
"17363-7831","K","Sebastian","","Janikowski","9.785714285714286","14","5000","IND@OAK","OAK","IND","","","",""
"17363-34459","QB","B.J.","","Daniels","0.9200000166893005","4","5000","ATL@CAR","ATL","CAR","","","",""
"17363-47772","QB","Brandon","","Doughty","0","0","5000","MIA@BUF","MIA","BUF","","","",""
"17363-31421","QB","Zach","","Mettenberger","7.028571537562779","7","5000","BAL@PIT","PIT","BAL","","","",""
"17363-45797","QB","Garrett","","Grayson","0","1","5000","TB@NO","NO","TB","","","",""
"17363-7919","QB","Kellen","","Clemens","-0.10000000149011612","1","5000","SD@CLE","SD","CLE","","","",""
"17363-26355","QB","Logan","","Thomas","0","0","5000","MIA@BUF","BUF","MIA","","","",""
"17363-41732","QB","Christian","","Hackenberg","0","0","5000","NYJ@NE","NYJ","NE","","","",""
"17363-29445","QB","Sean","","Mannion","1.2400000095367431","1","5000","SF@LA","LA","SF","","","",""
"17363-70446","QB","Joe","","Callahan","0","0","5000","MIN@GB","GB","MIN","","","",""
"17363-70464","QB","Josh","","Woodrum","0","0","5000","WAS@CHI","CHI","WAS","","","",""
"17363-8023","QB","Josh","","Johnson","0","0","5000","NYG@PHI","NYG","PHI","","","",""
"17363-8051","QB","Luke","","McCown","6.199999809265137","2","5000","TB@NO","NO","TB","","","",""
"17363-8071","QB","Dan","","Orlovsky","5.519999980926514","2","5000","DET@DAL","DET","DAL","","","",""
"17363-33702","QB","Ryan","","Griffin","0","0","5000","TB@NO","TB","NO","","","",""
"17363-43956","QB","David","","Fales","0","0","5000","WAS@CHI","CHI","WAS","","","",""
"17363-14336","RB","Jacquizz","","Rodgers","7.637499809265137","8","4900","TB@NO","TB","NO","","","",""
"17363-14349","WR","Jeremy","","Kerley","6.921428680419922","14","4900","SF@LA","SF","LA","","","",""
"17363-30733","WR","Cordarrelle","","Patterson","6.2071429661342075","14","4900","MIN@GB","MIN","GB","","","",""
"17363-12534","D","Tennessee","","Titans","5.857142857142857","14","4900","TEN@JAC","TEN","JAC","","","",""
"17363-12538","D","Los Angeles","","Rams","5.857142857142857","14","4900","SF@LA","LA","SF","","","",""
"17363-12548","D","San Diego","","Chargers","7.5","14","4900","SD@CLE","SD","CLE","","","",""
"17363-27908","TE","C.J.","","Fiedorowicz","7.115384615384615","13","4900","CIN@HOU","HOU","CIN","Q","Concussion","",""
"17363-24891","RB","Chris","","Thompson","7.1923076923076925","13","4900","WAS@CHI","WAS","CHI","","","",""
